gene_id	est_counts	tpm	fpkm	type	biotype	classification
ENSGALG00000000003	12448.27351	2.82234324914546	1.88147164850275	genic	protein_coding	coding_1
ENSGALG00000000011	48835	27.9298460371586	18.619001598006	genic	protein_coding	coding_2
ENSGALG00000000038	2981.27489	2.09210006600287	1.39466627994555	genic	protein_coding	coding_1
ENSGALG00000000044	651.10468	0.196367467899527	0.13090534741056	genic	protein_coding	coding_1
ENSGALG00000000048	72509.9814639863	21.8391581264772	14.5587383301363	genic	protein_coding	coding_2
ENSGALG00000000055	117083	67.1628591383642	44.7730853925994	genic	protein_coding	coding_2
ENSGALG00000000059	115216.5925571	38.339018049651	25.5581157655768	genic	protein_coding	coding_2
ENSGALG00000000067	122328	43.7403427779036	29.1588256876038	genic	protein_coding	coding_2
ENSGALG00000000071	25661.03006	5.27225101599703	3.51466492014807	genic	protein_coding	coding_2
ENSGALG00000000081	6158.00259	1.9052398340395	1.27009878491171	genic	protein_coding	coding_1
ENSGALG00000000086	163263	63.802144205355	42.5327165547299	genic	protein_coding	coding_2
ENSGALG00000000091	91878.99849	20.7560533248252	13.8367031994758	genic	protein_coding	coding_2
ENSGALG00000000094	122891.96961	35.6914951434281	23.7931854055547	genic	protein_coding	coding_2
ENSGALG00000000102	22505.9990217836	22.0683332271959	14.7115143805602	genic	protein_coding	coding_2
ENSGALG00000000104	9644.40101	2.9140604763714	1.94261352511791	genic	protein_coding	coding_1
ENSGALG00000000106	115478.641	20.0773227985194	13.3842379500402	genic	protein_coding	coding_2
ENSGALG00000000107	16106.01147	5.31843212429175	3.54545084456717	genic	protein_coding	coding_2
ENSGALG00000000109	57698	27.9913634324351	18.6600112218841	genic	protein_coding	coding_2
ENSGALG00000000112	287422.05715	67.7751579822796	45.1812649843578	genic	protein_coding	coding_2
ENSGALG00000000115	449	0.462506793594572	0.308323028976569	genic	protein_coding	coding_1
ENSGALG00000000120	1751	0.528230709963221	0.352136865338826	genic	protein_coding	coding_1
ENSGALG00000000122	1337543	407.531970723815	271.674910203594	genic	protein_coding	coding_1
ENSGALG00000000129	166577	50.5013395622427	33.665940039908	genic	protein_coding	coding_2
ENSGALG00000000136	2117.34679	1.64656364107962	1.09765628581313	genic	protein_coding	coding_1
ENSGALG00000000137	62583.5815	49.6676475676075	33.1101721148106	genic	protein_coding	coding_2
ENSGALG00000000141	499415.51302	301.614387522757	201.066585035824	genic	protein_coding	coding_1
ENSGALG00000000142	129487.0114	45.2065255978537	30.1362338777994	genic	protein_coding	coding_2
ENSGALG00000000146	312948.08	39.4853308455474	26.3222875318734	genic	protein_coding	coding_2
ENSGALG00000000150	918496	365.239832548081	243.481507804259	genic	protein_coding	coding_1
ENSGALG00000000151	9596.40375	1.64352059626898	1.09562768686859	genic	protein_coding	coding_1
ENSGALG00000000154	43617.98727	15.5472942978237	10.3643642356898	genic	protein_coding	coding_2
ENSGALG00000000156	621579.854	121.830836356698	81.2166502383822	genic	protein_coding	coding_2
ENSGALG00000000158	59591.8014	44.2740740625522	29.5146294263196	genic	protein_coding	coding_2
ENSGALG00000000161	49899.99209	17.9366054854777	11.9571617313107	genic	protein_coding	coding_2
ENSGALG00000000162	10464.43191	3.9258796384313	2.61712718230823	genic	protein_coding	coding_1
ENSGALG00000000164	116768	32.0313522200812	21.3532075106511	genic	protein_coding	coding_2
ENSGALG00000000168	8330.96694	2.87489639949881	1.91650539659816	genic	protein_coding	coding_1
ENSGALG00000000172	1211	0.606754625156675	0.404483623732105	genic	protein_coding	coding_1
ENSGALG00000000184	40871.8807636	10.3054103409298	6.86994304768462	genic	protein_coding	coding_2
ENSGALG00000000186	50289.43716	13.8650692001354	9.24293478919762	genic	protein_coding	coding_2
ENSGALG00000000189	137080.03603	21.1034873042898	14.0683147096233	genic	protein_coding	coding_2
ENSGALG00000000195	42516.79	11.805842694436	7.87018316180713	genic	protein_coding	coding_2
ENSGALG00000000201	85131.0063146946	12.0420866715105	8.02767156975677	genic	protein_coding	coding_2
ENSGALG00000000208	65656.988423502	11.6327353982745	7.75478384955999	genic	protein_coding	coding_2
ENSGALG00000000209	297535.005	81.8740776503489	54.5800925855086	genic	protein_coding	coding_2
ENSGALG00000000215	33907.9947126069	8.13062096865461	5.42015321555144	genic	protein_coding	coding_2
ENSGALG00000000217	47416.0281550181	7.68999812156808	5.12641878238959	genic	protein_coding	coding_2
ENSGALG00000000218	55941.768	31.2049395997712	20.8022922683082	genic	protein_coding	coding_2
ENSGALG00000000220	277664.092142401	21.9845561809424	14.6556657032708	genic	protein_coding	coding_2
ENSGALG00000000223	155092.0195	73.858460252643	49.2366047288862	genic	protein_coding	coding_2
ENSGALG00000000225	20704.0001703422	7.18722706356593	4.79125420182159	genic	protein_coding	coding_2
ENSGALG00000000226	10222	4.85000245833519	3.23317942397304	genic	protein_coding	coding_1
ENSGALG00000000227	268847.47952	69.7171132616571	46.475839555298	genic	protein_coding	coding_2
ENSGALG00000000233	37524.43	12.1223019729065	8.08114586470596	genic	protein_coding	coding_2
ENSGALG00000000234	30421.9924262493	10.2589621082197	6.83897904888914	genic	protein_coding	coding_2
ENSGALG00000000235	173670.735911954	58.3252159654119	38.8816067163158	genic	protein_coding	coding_2
ENSGALG00000000241	93082.363031	17.164414710775	11.4423926470477	genic	protein_coding	coding_2
ENSGALG00000000242	9785.209772	2.68455867179189	1.78961968259813	genic	protein_coding	coding_1
ENSGALG00000000243	28800	15.0435962097223	10.0285816647872	genic	protein_coding	coding_2
ENSGALG00000000244	47778.8164	12.5562462897931	8.37042815859353	genic	protein_coding	coding_2
ENSGALG00000000247	79928	16.901200294745	11.2669248114513	genic	protein_coding	coding_2
ENSGALG00000000249	7481.03978	7.50301530266756	5.00176956666257	genic	protein_coding	coding_2
ENSGALG00000000251	48517	14.3448829534287	9.56279523624152	genic	protein_coding	coding_2
ENSGALG00000000253	55879	19.9808032591604	13.3198946860216	genic	protein_coding	coding_2
ENSGALG00000000255	77546.3767894284	12.291640916322	8.19403306264694	genic	protein_coding	coding_2
ENSGALG00000000259	134309	37.1122941529847	24.7403391776946	genic	protein_coding	coding_2
ENSGALG00000000264	86049.813935223	24.4449949747445	16.2958793218009	genic	protein_coding	coding_2
ENSGALG00000000273	49364.004896	9.77982827309373	6.51957185881721	genic	protein_coding	coding_2
ENSGALG00000000274	717	0.247216038769035	0.164802763852315	genic	protein_coding	coding_1
ENSGALG00000000275	86580.996	18.1985461757224	12.1317804572343	genic	protein_coding	coding_2
ENSGALG00000000276	20407	11.8041521527478	7.86905618823371	genic	protein_coding	coding_2
ENSGALG00000000277	3569	2.8804597491827	1.92021411796084	genic	protein_coding	coding_1
ENSGALG00000000280	8553.587603	5.60234385848116	3.73471622846983	genic	protein_coding	coding_2
ENSGALG00000000284	74362.06649	41.2845668508369	27.5217204973508	genic	protein_coding	coding_2
ENSGALG00000000293	1633306.33755	194.934040403182	129.949775052246	genic	protein_coding	coding_1
ENSGALG00000000295	735940.289252201	67.5316823259623	45.0189556888456	genic	protein_coding	coding_2
ENSGALG00000000296	299185.025582454	28.5380960179806	19.0244820775563	genic	protein_coding	coding_2
ENSGALG00000000299	558	0.172226074983659	0.114811859724283	genic	protein_coding	coding_1
ENSGALG00000000302	1717216.09223006	1294.31523673624	862.835313487006	genic	protein_coding	coding_1
ENSGALG00000000309	112907.011313	32.1209216170554	21.4129175693165	genic	protein_coding	coding_2
ENSGALG00000000311	74650	8.134701755915	5.42287360951356	genic	protein_coding	coding_2
ENSGALG00000000313	52904.039293248	37.069403724474	24.7117469342602	genic	protein_coding	coding_2
ENSGALG00000000314	64565	36.6950960769614	24.4622205073006	genic	protein_coding	coding_2
ENSGALG00000000317	73512.0438	14.5095423566322	9.67256289078901	genic	protein_coding	coding_2
ENSGALG00000000318	253378	117.333873909161	78.2188194989838	genic	protein_coding	coding_2
ENSGALG00000000329	270331.531221182	46.4588231662491	30.9710587599741	genic	protein_coding	coding_2
ENSGALG00000000336	291792.981390741	88.0268410736368	58.6817375375766	genic	protein_coding	coding_2
ENSGALG00000000337	8495	57.5138501280545	38.3407221800307	genic	protein_coding	coding_2
ENSGALG00000000341	10714	14.1998737526291	9.46612708641275	genic	protein_coding	coding_2
ENSGALG00000000349	270950.971852197	130.789067519329	87.1885170403123	genic	protein_coding	coding_2
ENSGALG00000000352	119712	20.6188591550021	13.745244819656	genic	protein_coding	coding_2
ENSGALG00000000357	117203	20.795151049927	13.8627670956097	genic	protein_coding	coding_2
ENSGALG00000000364	1885	1.88552718509983	1.25695765117182	genic	protein_coding	coding_1
ENSGALG00000000365	44	0.0306850704321932	0.0204557294963898	genic	protein_coding	coding_1
ENSGALG00000000367	9690	4.48265463540168	2.98829265685218	genic	protein_coding	coding_1
ENSGALG00000000371	6214.00025	2.7578711693627	1.83849232971578	genic	protein_coding	coding_1
ENSGALG00000000374	96881.439915587	24.5226247660364	16.3476300262694	genic	protein_coding	coding_2
ENSGALG00000000377	413069	135.628043629943	90.4143459194397	genic	protein_coding	coding_2
ENSGALG00000000378	33919	23.4287739658759	15.6184312412466	genic	protein_coding	coding_2
ENSGALG00000000379	71934	13.1105209743138	8.73992683836054	genic	protein_coding	coding_2
ENSGALG00000000390	129135	30.4300459517728	20.2857213552006	genic	protein_coding	coding_2
ENSGALG00000000394	123946	22.2536248009693	14.835036153777	genic	protein_coding	coding_2
ENSGALG00000000396	39588.9955114711	19.0426535243936	12.6944916176498	genic	protein_coding	coding_2
ENSGALG00000000397	129828.027625892	20.7162899535115	13.810195560549	genic	protein_coding	coding_2
