gene_id	est_counts	tpm	fpkm	type	biotype	classification
ENSORLG00000000002	100353.506939031	20.4908213140511	13.1351841286205	genic	protein_coding	coding_2
ENSORLG00000000003	4755.74748	3.6153023531007	2.31750896466258	genic	protein_coding	coding_1
ENSORLG00000000005	116046.3883	18.2614294138799	11.7060821587779	genic	protein_coding	coding_2
ENSORLG00000000006	34765.5501	11.9199023942877	7.64098765708281	genic	protein_coding	coding_2
ENSORLG00000000007	85920.56871	5.5849687400091	3.58011968521265	genic	protein_coding	coding_2
ENSORLG00000000008	127658.69134157	19.4165919186903	12.4465733263407	genic	protein_coding	coding_2
ENSORLG00000000009	44442.1037239803	11.296828971279	7.24158033165474	genic	protein_coding	coding_2
ENSORLG00000000010	129828.8624	16.4608022131185	10.5518302395156	genic	protein_coding	coding_2
ENSORLG00000000011	6472.92448	1.57147492706694	1.00735896351701	genic	protein_coding	coding_1
ENSORLG00000000012	9026.27122	1.87801981359583	1.20386272813102	genic	protein_coding	coding_1
ENSORLG00000000013	152912.278854421	13.5126074108035	8.6619556960831	genic	protein_coding	coding_2
ENSORLG00000000016	23792.03108	3.18287918900101	2.04031373686392	genic	protein_coding	coding_1
ENSORLG00000000017	16776.44902	7.08941015403106	4.54450830980868	genic	protein_coding	coding_2
ENSORLG00000000021	186206.44119	58.6552265667154	37.599625181029	genic	protein_coding	coding_2
ENSORLG00000000024	160247.2736	6.43118650737647	4.12256871724136	genic	protein_coding	coding_2
ENSORLG00000000025	61833.866639737	28.0116996918978	17.9562755230507	genic	protein_coding	coding_2
ENSORLG00000000026	6376.6175	2.01353141868694	1.29072942113253	genic	protein_coding	coding_1
ENSORLG00000000027	122523.4365	14.194978470256	9.09937444922035	genic	protein_coding	coding_2
ENSORLG00000000029	382615.202136899	25.6665381053591	16.4529619770275	genic	protein_coding	coding_2
ENSORLG00000000030	145036.251148363	7.4726630067105	4.79018400580001	genic	protein_coding	coding_2
ENSORLG00000000031	335055.39096	79.7168939770551	51.1007374717731	genic	protein_coding	coding_1
ENSORLG00000000034	305338.85382	59.3396911448131	38.0383859376154	genic	protein_coding	coding_2
ENSORLG00000000036	15186.00812	1.75357189786907	1.12408816651434	genic	protein_coding	coding_1
ENSORLG00000000038	37287.1309	2.40903438099803	1.54425777676797	genic	protein_coding	coding_1
ENSORLG00000000039	85481.179	29.313285000535	18.7906277642824	genic	protein_coding	coding_2
ENSORLG00000000040	54053.9082766136	7.86893835096728	5.04420747966027	genic	protein_coding	coding_2
ENSORLG00000000041	273063.236152003	14.1432331269592	9.06620425064292	genic	protein_coding	coding_2
ENSORLG00000000043	1961	2.05812718524666	1.31931654295362	genic	protein_coding	coding_1
ENSORLG00000000044	28799.7364551413	3.75749018888795	2.40865530649491	genic	protein_coding	coding_1
ENSORLG00000000045	358986.164853199	7.85347371935955	5.03429422237615	genic	protein_coding	coding_2
ENSORLG00000000046	1244028.274	302.353760674531	193.817136832748	genic	protein_coding	coding_1
ENSORLG00000000049	96215.4528871596	6.10267381205407	3.91198297860677	genic	protein_coding	coding_2
ENSORLG00000000050	5962.24032	0.498223990735104	0.319375380581458	genic	protein_coding	coding_1
ENSORLG00000000052	160549.742285021	11.0587270804392	7.08895042338414	genic	protein_coding	coding_2
ENSORLG00000000053	106226.458209361	27.1769949595248	17.421206665404	genic	protein_coding	coding_2
ENSORLG00000000054	1153.21805	0.964549544178956	0.618302979162662	genic	protein_coding	coding_1
ENSORLG00000000055	10879.71677	3.06433178180424	1.96432156467938	genic	protein_coding	coding_1
ENSORLG00000000057	16123.56647	7.79583024651377	4.99734315935932	genic	protein_coding	coding_2
ENSORLG00000000058	49138.1817289716	8.4480783764655	5.41545228017771	genic	protein_coding	coding_2
ENSORLG00000000059	27445.2205	10.462896433361	6.70700647204622	genic	protein_coding	coding_2
ENSORLG00000000060	137929.740409223	9.11825852834692	5.84505632383176	genic	protein_coding	coding_2
ENSORLG00000000061	259.78553	0.111737675148192	0.0716269452883788	genic	protein_coding	coding_1
ENSORLG00000000062	194737.340363424	20.5634518190685	13.1817422944518	genic	protein_coding	coding_2
ENSORLG00000000063	93288.08339	5.12301571794431	3.28399500037958	genic	protein_coding	coding_2
ENSORLG00000000064	4813.68013006836	1.30862439043413	0.838864487670346	genic	protein_coding	coding_1
ENSORLG00000000065	84076.71727	7.66580096854731	4.91399078992404	genic	protein_coding	coding_2
ENSORLG00000000066	283900.788205717	22.8171734727746	14.6264403103283	genic	protein_coding	coding_2
ENSORLG00000000068	464.31329	0.167113616024668	0.107124457494458	genic	protein_coding	coding_1
ENSORLG00000000069	349067.49534	18.3961170509889	11.7924206654761	genic	protein_coding	coding_2
