1_159536_179535 1- 159536-179535	49.12
1_1651540_1664838 1+ 1651540-1664838	48.56
1_2012885_2028400 1- 2012885-2028400	41.67
1_2030544_2046233 1- 2030544-2046233	43.78
1_2084067_2089183 1- 2084067-2089183	43.01
1_2090309_2098467 1- 2090309-2098467	45.14
1_2147087_2167086 1+ 2147087-2167086	45.49
1_2220435_2240434 1- 2220435-2240434	42.07
1_2917101_2924156 1+ 2917101-2924156	42.52
1_2947353_2967352 1- 2947353-2967352	48.91
1_3180841_3182911 1+ 3180841-3182911	44.86
1_3822652_3824101 1+ 3822652-3824101	37.79
1_5130945_5150944 1+ 5130945-5150944	38.71
1_5174467_5194466 1- 5174467-5194466	37.33
1_5282377_5302376 1+ 5282377-5302376	39.22
1_5649145_5669144 1+ 5649145-5669144	40.03
1_6787025_6807024 1- 6787025-6807024	44.19
1_7155772_7167340 1- 7155772-7167340	42.71
1_7171332_7183413 1+ 7171332-7183413	41.57
1_7241323_7245593 1- 7241323-7245593	35.03
1_22794552_22807141 1- 22794552-22807141	36.79
1_35415699_35417073 1- 35415699-35417073	41.67
1_36053213_36058232 1+ 36053213-36058232	35.98
1_36147648_36155937 1- 36147648-36155937	37.02
1_38353056_38360129 1+ 38353056-38360129	34.11
1_42840902_42852344 1+ 42840902-42852344	34.45
1_42917588_42936257 1+ 42917588-42936257	39.56
1_44481843_44483487 1- 44481843-44483487	46.02
1_44611593_44617052 1+ 44611593-44617052	42.56
1_44637950_44650283 1+ 44637950-44650283	37.82
1_45145827_45155098 1+ 45145827-45155098	39.80
1_45220899_45240898 1+ 45220899-45240898	38.35
1_46017358_46028411 1+ 46017358-46028411	36.10
1_46059377_46060952 1+ 46059377-46060952	42.26
1_46067451_46076822 1- 46067451-46076822	40.02
1_46099115_46114475 1+ 46099115-46114475	41.30
1_53111407_53114198 1+ 53111407-53114198	43.05
1_53339283_53352702 1- 53339283-53352702	38.76
1_56476646_56486071 1- 56476646-56486071	41.63
1_56727654_56737075 1- 56727654-56737075	41.01
1_56918821_56929077 1- 56918821-56929077	43.16
1_58023713_58030771 1+ 58023713-58030771	43.58
1_58326810_58344898 1- 58326810-58344898	41.47
1_58392544_58401777 1- 58392544-58401777	38.47
1_58629886_58636736 1+ 58629886-58636736	41.16
1_58950504_58970503 1+ 58950504-58970503	40.34
1_59459629_59479628 1+ 59459629-59479628	37.02
1_64203808_64211025 1- 64203808-64211025	41.23
1_64270197_64274916 1- 64270197-64274916	43.31
1_64295732_64300988 1+ 64295732-64300988	40.02
1_64324197_64334244 1- 64324197-64334244	43.75
1_64377736_64397269 1+ 64377736-64397269	42.61
1_64639972_64645689 1- 64639972-64645689	39.10
1_65325008_65337469 1+ 65325008-65337469	41.86
1_65931454_65944199 1+ 65931454-65944199	37.03
1_66109160_66111581 1+ 66109160-66111581	43.19
1_66146230_66150926 1- 66146230-66150926	43.37
1_66350299_66365633 1+ 66350299-66365633	37.33
