NW_023435894.1_111717_118932 NW_023435894.1- 111717-118932	40.65
NW_023435894.1_412648_414253 NW_023435894.1+ 412648-414253	42.78
NW_023435894.1_810608_815141 NW_023435894.1- 810608-815141	41.69
NW_023435894.1_902958_922957 NW_023435894.1- 902958-922957	41.64
NW_023435894.1_1006146_1007634 NW_023435894.1- 1006146-1007634	43.18
NW_023435894.1_1057679_1066005 NW_023435894.1+ 1057679-1066005	52.28
NW_023435896.1_68874_71142 NW_023435896.1- 68874-71142	42.93
NW_023435896.1_282566_298639 NW_023435896.1+ 282566-298639	53.32
NW_023435897.1_4397270_4402467 NW_023435897.1- 4397270-4402467	38.96
NW_023435897.1_4402933_4406827 NW_023435897.1- 4402933-4406827	38.36
NW_023435897.1_4471591_4476586 NW_023435897.1- 4471591-4476586	38.01
NW_023435897.1_4531139_4539235 NW_023435897.1- 4531139-4539235	41.48
NW_023435897.1_4609259_4612910 NW_023435897.1- 4609259-4612910	56.41
NW_023435897.1_6425172_6428405 NW_023435897.1- 6425172-6428405	35.68
NW_023435897.1_6473680_6476690 NW_023435897.1- 6473680-6476690	41.58
NW_023435897.1_6477478_6483922 NW_023435897.1- 6477478-6483922	44.33
NW_023435897.1_7152276_7154429 NW_023435897.1- 7152276-7154429	52.79
NW_023435897.1_7472911_7475913 NW_023435897.1+ 7472911-7475913	33.57
NW_023435897.1_7695033_7699104 NW_023435897.1+ 7695033-7699104	36.44
NW_023435897.1_7737512_7739818 NW_023435897.1+ 7737512-7739818	38.14
NW_023435897.1_7790168_7793789 NW_023435897.1+ 7790168-7793789	32.11
NW_023435897.1_8705338_8711690 NW_023435897.1+ 8705338-8711690	53.34
NW_023435897.1_8742251_8751957 NW_023435897.1+ 8742251-8751957	49.76
NW_023435897.1_10566457_10573995 NW_023435897.1- 10566457-10573995	36.94
NW_023435897.1_10739287_10752361 NW_023435897.1+ 10739287-10752361	49.52
NW_023435897.1_10971409_10991408 NW_023435897.1+ 10971409-10991408	45.78
NW_023435897.1_11218628_11219665 NW_023435897.1- 11218628-11219665	37.38
NW_023435897.1_13023266_13031906 NW_023435897.1+ 13023266-13031906	38.13
NW_023435897.1_13245137_13265136 NW_023435897.1+ 13245137-13265136	47.31
NW_023435897.1_13306863_13308535 NW_023435897.1- 13306863-13308535	35.56
NW_023435897.1_15782993_15786500 NW_023435897.1+ 15782993-15786500	55.56
NW_023435897.1_15976105_15978717 NW_023435897.1+ 15976105-15978717	37.24
NW_023435897.1_15979787_15981205 NW_023435897.1+ 15979787-15981205	27.91
NW_023435897.1_16034028_16038546 NW_023435897.1+ 16034028-16038546	49.44
NW_023435897.1_17044875_17057269 NW_023435897.1+ 17044875-17057269	41.00
NW_023435897.1_18411049_18421769 NW_023435897.1+ 18411049-18421769	37.24
NW_023435897.1_19091005_19095411 NW_023435897.1- 19091005-19095411	33.20
NW_023435897.1_19768308_19770593 NW_023435897.1+ 19768308-19770593	36.92
NW_023435897.1_19888187_19891899 NW_023435897.1- 19888187-19891899	37.65
NW_023435897.1_21652422_21666876 NW_023435897.1- 21652422-21666876	34.94
NW_023435897.1_21696214_21705596 NW_023435897.1- 21696214-21705596	38.70
NW_023435898.1_280629_300628 NW_023435898.1- 280629-300628	52.94
NW_023435898.1_766293_775459 NW_023435898.1- 766293-775459	51.07
NW_023435898.1_2490603_2500091 NW_023435898.1+ 2490603-2500091	52.89
NW_023435898.1_2587074_2595297 NW_023435898.1+ 2587074-2595297	36.53
NW_023435898.1_2595432_2603439 NW_023435898.1+ 2595432-2603439	35.15
NW_023435898.1_2621968_2628538 NW_023435898.1- 2621968-2628538	35.35
NW_023435898.1_2629422_2641645 NW_023435898.1+ 2629422-2641645	34.62
NW_023435898.1_2662983_2667213 NW_023435898.1- 2662983-2667213	47.91
NW_023435898.1_2939646_2940656 NW_023435898.1- 2939646-2940656	54.40
NW_023435898.1_3571824_3577220 NW_023435898.1- 3571824-3577220	53.23
NW_023435898.1_3602766_3607603 NW_023435898.1+ 3602766-3607603	36.69
NW_023435898.1_4033546_4039047 NW_023435898.1- 4033546-4039047	58.40
NW_023435898.1_4046811_4057293 NW_023435898.1- 4046811-4057293	59.07
NW_023435898.1_4596606_4603398 NW_023435898.1+ 4596606-4603398	53.85
NW_023435898.1_4671579_4676783 NW_023435898.1- 4671579-4676783	32.91
NW_023435898.1_5196120_5202446 NW_023435898.1- 5196120-5202446	53.11
NW_023435898.1_5915723_5924602 NW_023435898.1+ 5915723-5924602	41.41
NW_023435898.1_6075494_6080548 NW_023435898.1- 6075494-6080548	39.49
NW_023435898.1_6135690_6152249 NW_023435898.1+ 6135690-6152249	42.88
NW_023435898.1_6360065_6367844 NW_023435898.1- 6360065-6367844	50.33
NW_023435898.1_6582563_6602562 NW_023435898.1+ 6582563-6602562	39.72
NW_023435898.1_7701300_7721277 NW_023435898.1- 7701300-7721277	43.97
NW_023435898.1_7733542_7741996 NW_023435898.1+ 7733542-7741996	40.85
NW_023435898.1_8632958_8634939 NW_023435898.1- 8632958-8634939	49.04
NW_023435898.1_8878665_8885721 NW_023435898.1- 8878665-8885721	39.97
NW_023435898.1_8925741_8941316 NW_023435898.1- 8925741-8941316	42.76
NW_023435898.1_12785964_12794818 NW_023435898.1+ 12785964-12794818	45.24
NW_023435900.1_5214314_5218715 NW_023435900.1- 5214314-5218715	42.53
NW_023435901.1_21277_31248 NW_023435901.1+ 21277-31248	41.49
NW_023435901.1_586569_588564 NW_023435901.1+ 586569-588564	37.53
NW_023435901.1_778863_797750 NW_023435901.1- 778863-797750	45.50
NW_023435901.1_1034943_1041786 NW_023435901.1+ 1034943-1041786	48.95
NW_023435901.1_1065768_1069896 NW_023435901.1- 1065768-1069896	40.16
NW_023435901.1_1148465_1154411 NW_023435901.1- 1148465-1154411	48.34
NW_023435901.1_1257311_1260710 NW_023435901.1- 1257311-1260710	43.71
NW_023435901.1_1801170_1821169 NW_023435901.1+ 1801170-1821169	46.87
NW_023435901.1_3314127_3320682 NW_023435901.1+ 3314127-3320682	45.07
NW_023435901.1_5869543_5873194 NW_023435901.1+ 5869543-5873194	43.18
NW_023435901.1_5873793_5883392 NW_023435901.1- 5873793-5883392	45.89
NW_023435901.1_6369221_6375101 NW_023435901.1- 6369221-6375101	45.81
NW_023435901.1_6379158_6383181 NW_023435901.1+ 6379158-6383181	44.83
NW_023435901.1_6400918_6402075 NW_023435901.1+ 6400918-6402075	40.16
NW_023435902.1_501_5620 NW_023435902.1- 501-5620	53.18
NW_023435902.1_687504_691776 NW_023435902.1- 687504-691776	44.96
NW_023435902.1_887711_889070 NW_023435902.1- 887711-889070	50.07
NW_023435902.1_2439413_2446119 NW_023435902.1- 2439413-2446119	46.76
NW_023435902.1_3575075_3586638 NW_023435902.1+ 3575075-3586638	39.90
NW_023435903.1_661267_665747 NW_023435903.1+ 661267-665747	37.94
NW_023435903.1_1835843_1840122 NW_023435903.1+ 1835843-1840122	38.39
NW_023435903.1_1845980_1848049 NW_023435903.1- 1845980-1848049	32.90
NW_023435903.1_1901447_1910394 NW_023435903.1- 1901447-1910394	34.13
NW_023435903.1_2003576_2015874 NW_023435903.1+ 2003576-2015874	38.15
NW_023435903.1_2292303_2294118 NW_023435903.1- 2292303-2294118	38.60
NW_023435903.1_2298804_2301894 NW_023435903.1- 2298804-2301894	43.03
NW_023435903.1_2478655_2486602 NW_023435903.1- 2478655-2486602	39.10
NW_023435903.1_4213612_4214993 NW_023435903.1+ 4213612-4214993	53.33
NW_023435903.1_4425764_4430784 NW_023435903.1+ 4425764-4430784	40.65
NW_023435903.1_4466011_4470390 NW_023435903.1- 4466011-4470390	50.43
