1_47491_48583 1- 47491-48583	38.70
1_82520_88917 1+ 82520-88917	35.15
1_128082_131087 1+ 128082-131087	33.20
1_288992_294865 1+ 288992-294865	36.79
1_364919_379985 1- 364919-379985	36.18
1_555718_571015 1+ 555718-571015	36.74
1_577958_589508 1+ 577958-589508	37.42
1_852208_863277 1+ 852208-863277	36.56
1_999454_1004087 1+ 999454-1004087	32.22
1_1124709_1135073 1+ 1124709-1135073	37.51
1_1358516_1367557 1+ 1358516-1367557	36.71
1_1502612_1521013 1- 1502612-1521013	35.48
1_1534331_1541866 1+ 1534331-1541866	34.70
1_1858865_1869791 1- 1858865-1869791	39.11
1_1913570_1920502 1- 1913570-1920502	38.31
1_2064751_2067621 1- 2064751-2067621	30.02
1_2074451_2094450 1+ 2074451-2094450	38.86
1_2180996_2194400 1+ 2180996-2194400	45.43
1_2241126_2249467 1- 2241126-2249467	35.93
1_2372930_2376251 1+ 2372930-2376251	36.91
1_2393890_2405755 1+ 2393890-2405755	35.26
1_2454346_2462131 1- 2454346-2462131	29.28
1_2483460_2503459 1- 2483460-2503459	41.34
1_2606273_2617093 1+ 2606273-2617093	36.70
1_2820071_2831155 1- 2820071-2831155	35.64
1_2942888_2947170 1+ 2942888-2947170	41.28
1_2960434_2965542 1+ 2960434-2965542	40.73
1_2970721_2986752 1- 2970721-2986752	36.65
1_3033822_3040011 1- 3033822-3040011	34.02
1_3093969_3100179 1+ 3093969-3100179	39.38
1_3371946_3383392 1+ 3371946-3383392	34.15
1_3387821_3395128 1+ 3387821-3395128	35.21
1_3704263_3724262 1+ 3704263-3724262	40.08
1_3787426_3794263 1- 3787426-3794263	37.16
1_3874754_3884995 1+ 3874754-3884995	36.32
1_4090699_4099238 1- 4090699-4099238	33.33
1_4177303_4197302 1- 4177303-4197302	42.38
1_4394286_4403688 1+ 4394286-4403688	43.27
1_4966750_4978398 1+ 4966750-4978398	36.66
1_5105831_5125830 1- 5105831-5125830	42.26
1_5249657_5269656 1- 5249657-5269656	42.42
1_5287477_5290275 1+ 5287477-5290275	38.26
1_5298624_5307488 1+ 5298624-5307488	37.07
1_5326862_5335323 1- 5326862-5335323	36.15
1_5452428_5472427 1+ 5452428-5472427	40.10
1_5600468_5613317 1+ 5600468-5613317	36.66
1_6326271_6336410 1+ 6326271-6336410	38.24
1_7132296_7134289 1+ 7132296-7134289	38.97
1_7821360_7833258 1+ 7821360-7833258	39.80
1_8697650_8702891 1- 8697650-8702891	37.79
1_8717197_8728821 1+ 8717197-8728821	34.66
1_8784262_8791706 1- 8784262-8791706	38.86
1_8948003_8956838 1- 8948003-8956838	37.22
1_9094810_9114809 1+ 9094810-9114809	37.41
1_9970977_9990728 1- 9970977-9990728	37.38
1_10240126_10249207 1- 10240126-10249207	36.53
1_11102578_11111960 1+ 11102578-11111960	33.76
1_11116990_11120475 1+ 11116990-11120475	33.96
1_11278234_11283438 1- 11278234-11283438	33.78
1_11303961_11314547 1- 11303961-11314547	33.82
1_11423349_11431641 1- 11423349-11431641	35.44
1_11711461_11714225 1+ 11711461-11714225	31.03
1_11725402_11732352 1- 11725402-11732352	34.80
1_11912236_11920310 1- 11912236-11920310	40.87
1_11924594_11926523 1+ 11924594-11926523	24.66
1_11929563_11933333 1+ 11929563-11933333	29.44
1_11937265_11943971 1- 11937265-11943971	12.61
1_12601503_12611509 1- 12601503-12611509	37.46
1_12624662_12630174 1- 12624662-12630174	35.28
1_12638413_12640445 1+ 12638413-12640445	36.50
1_12668383_12670290 1+ 12668383-12670290	34.38
1_12704794_12707670 1- 12704794-12707670	37.43
1_12752288_12758800 1+ 12752288-12758800	40.61
1_13147145_13155343 1+ 13147145-13155343	36.88
1_13186313_13206312 1+ 13186313-13206312	38.48
1_13452617_13463439 1- 13452617-13463439	38.47
1_13468599_13485366 1+ 13468599-13485366	36.39
1_13516318_13529159 1- 13516318-13529159	35.82
1_13539673_13543588 1+ 13539673-13543588	37.72
1_13569753_13574988 1+ 13569753-13574988	37.05
1_13581195_13592253 1- 13581195-13592253	36.14
1_13720514_13724907 1+ 13720514-13724907	36.21
1_14136632_14139053 1- 14136632-14139053	34.02
1_14348841_14368840 1+ 14348841-14368840	38.34
1_14498195_14504914 1+ 14498195-14504914	37.05
1_14506998_14513783 1- 14506998-14513783	36.35
1_14521697_14541696 1+ 14521697-14541696	36.90
1_14707842_14712587 1- 14707842-14712587	41.15
1_14750846_14753642 1+ 14750846-14753642	34.64
1_14802268_14818778 1- 14802268-14818778	40.54
1_14822539_14831003 1+ 14822539-14831003	35.10
1_14832998_14840518 1- 14832998-14840518	37.92
1_14845589_14852953 1- 14845589-14852953	35.08
1_14858803_14864089 1+ 14858803-14864089	32.34
1_14868882_14872031 1+ 14868882-14872031	35.68
1_14879977_14881367 1- 14879977-14881367	33.57
1_14902350_14922349 1- 14902350-14922349	36.20
1_14931249_14940580 1- 14931249-14940580	36.65
1_14953700_14972770 1+ 14953700-14972770	37.72
1_15030369_15050368 1+ 15030369-15050368	35.48
1_15066174_15073334 1- 15066174-15073334	38.17
1_15162881_15166904 1- 15162881-15166904	33.95
1_15690874_15696590 1- 15690874-15696590	38.60
1_15729703_15732781 1- 15729703-15732781	33.97
1_15762470_15770146 1- 15762470-15770146	33.96
1_15774958_15781183 1- 15774958-15781183	35.11
1_15822281_15826629 1- 15822281-15826629	36.47
1_15859749_15869012 1- 15859749-15869012	35.20
1_15931166_15933859 1- 15931166-15933859	34.86
1_16072412_16076240 1+ 16072412-16076240	38.89
1_16275628_16277614 1+ 16275628-16277614	34.17
1_16311847_16313393 1- 16311847-16313393	36.33
1_16477756_16481489 1- 16477756-16481489	35.24
1_16560645_16562219 1- 16560645-16562219	41.46
1_16622127_16632662 1+ 16622127-16632662	39.01
1_16654883_16656750 1+ 16654883-16656750	36.88
1_16658723_16670818 1+ 16658723-16670818	36.20
1_17873634_17882039 1+ 17873634-17882039	34.38
1_18057694_18069200 1- 18057694-18069200	36.92
1_18131615_18137377 1+ 18131615-18137377	35.43
1_18168013_18188012 1- 18168013-18188012	39.56
1_18203721_18206463 1- 18203721-18206463	35.25
1_18211811_18231810 1- 18211811-18231810	37.64
1_18256310_18257847 1+ 18256310-18257847	38.17
1_18267536_18274269 1- 18267536-18274269	34.23
1_18401870_18413246 1- 18401870-18413246	40.12
1_18419337_18425521 1- 18419337-18425521	36.35
1_19040990_19045347 1- 19040990-19045347	36.78
1_19046528_19051242 1+ 19046528-19051242	38.96
1_20519177_20523979 1- 20519177-20523979	30.83
1_20537925_20546644 1- 20537925-20546644	35.22
1_20554800_20559464 1- 20554800-20559464	36.25
1_20561581_20570901 1+ 20561581-20570901	34.63
1_20575256_20584578 1- 20575256-20584578	32.01
1_20636882_20645456 1- 20636882-20645456	38.57
1_20650041_20670040 1+ 20650041-20670040	35.44
1_20689859_20707670 1- 20689859-20707670	41.52
1_20727437_20733287 1+ 20727437-20733287	38.57
1_20745741_20765740 1+ 20745741-20765740	33.20
1_20945291_20965290 1+ 20945291-20965290	39.37
1_20999729_21007608 1- 20999729-21007608	48.29
1_21245989_21248344 1- 21245989-21248344	33.96
1_21263738_21282104 1- 21263738-21282104	35.95
1_21285836_21293832 1+ 21285836-21293832	37.86
1_21322471_21342470 1- 21322471-21342470	38.29
1_21914321_21919909 1- 21914321-21919909	34.08
1_22049594_22056218 1+ 22049594-22056218	38.99
1_22113385_22133384 1+ 22113385-22133384	35.42
1_22188471_22204266 1- 22188471-22204266	37.52
1_22329351_22342110 1- 22329351-22342110	39.47
1_22487476_22502236 1+ 22487476-22502236	37.36
1_22515278_22519615 1+ 22515278-22519615	40.69
1_22605999_22614170 1+ 22605999-22614170	36.09
1_22624808_22633305 1- 22624808-22633305	36.37
1_22640131_22642813 1+ 22640131-22642813	34.81
1_22754914_22762979 1- 22754914-22762979	38.68
1_22830198_22833391 1+ 22830198-22833391	33.06
1_22838779_22843694 1- 22838779-22843694	38.85
1_22917002_22919414 1- 22917002-22919414	36.39
1_22937192_22939714 1- 22937192-22939714	35.55
1_22998486_23001823 1+ 22998486-23001823	35.86
1_23201615_23209449 1- 23201615-23209449	35.33
1_23338201_23341015 1+ 23338201-23341015	39.89
1_23361541_23366515 1+ 23361541-23366515	36.24
1_23377034_23378803 1- 23377034-23378803	36.61
1_23407845_23409511 1- 23407845-23409511	32.99
1_23528816_23531413 1- 23528816-23531413	43.49
1_23543590_23554082 1+ 23543590-23554082	39.14
1_23620574_23634883 1- 23620574-23634883	37.00
1_23718579_23738578 1- 23718579-23738578	38.67
1_23826479_23832406 1- 23826479-23832406	36.94
1_23834366_23846600 1+ 23834366-23846600	36.87
1_23870711_23877421 1- 23870711-23877421	36.46
1_23904641_23912196 1- 23904641-23912196	36.46
1_23914220_23920594 1+ 23914220-23920594	38.18
1_23994864_24001524 1+ 23994864-24001524	37.76
1_24012292_24014054 1- 24012292-24014054	39.36
1_24036458_24045283 1+ 24036458-24045283	41.75
1_24062971_24064030 1- 24062971-24064030	47.45
1_24091710_24096452 1- 24091710-24096452	37.51
1_24131610_24151609 1- 24131610-24151609	26.41
1_24157267_24167765 1+ 24157267-24167765	39.00
1_24169663_24173751 1- 24169663-24173751	31.21
1_24175613_24177779 1- 24175613-24177779	35.49
1_24272244_24287038 1+ 24272244-24287038	39.64
1_24326231_24329038 1- 24326231-24329038	37.75
1_24381493_24401492 1+ 24381493-24401492	36.45
1_24424105_24430692 1+ 24424105-24430692	46.25
1_25308422_25312927 1+ 25308422-25312927	40.06
1_25355160_25361574 1- 25355160-25361574	37.29
1_25426689_25431305 1- 25426689-25431305	34.87
1_25439373_25450636 1+ 25439373-25450636	36.77
1_25523817_25532004 1+ 25523817-25532004	35.91
1_25543211_25550541 1+ 25543211-25550541	37.29
1_25621845_25626328 1- 25621845-25626328	36.51
1_25862299_25882298 1+ 25862299-25882298	39.73
1_25947278_25956894 1- 25947278-25956894	38.02
1_25998205_26003256 1- 25998205-26003256	34.54
1_26097556_26101665 1- 26097556-26101665	40.97
1_26774738_26781611 1- 26774738-26781611	38.10
1_26864905_26878785 1+ 26864905-26878785	35.20
1_26883363_26885658 1+ 26883363-26885658	31.75
1_26892581_26893880 1+ 26892581-26893880	35.54
2_151913_161200 2+ 151913-161200	38.89
2_409083_415673 2- 409083-415673	31.77
2_569512_573789 2- 569512-573789	35.81
2_1100800_1117145 2- 1100800-1117145	36.43
2_1121947_1140665 2+ 1121947-1140665	37.62
2_1335373_1337380 2+ 1335373-1337380	34.71
2_1352856_1359560 2- 1352856-1359560	36.84
2_2030196_2031560 2- 2030196-2031560	38.39
2_2044347_2049878 2+ 2044347-2049878	34.13
2_2079267_2089027 2+ 2079267-2089027	37.65
2_2098370_2101295 2- 2098370-2101295	40.36
2_2223527_2230205 2+ 2223527-2230205	34.20
2_2244024_2252529 2+ 2244024-2252529	38.38
2_2393493_2413492 2+ 2393493-2413492	43.81
2_2993401_3013400 2- 2993401-3013400	40.80
2_3135783_3143983 2- 3135783-3143983	35.96
2_3161279_3170974 2+ 3161279-3170974	35.95
2_3175256_3191161 2- 3175256-3191161	34.14
2_3264377_3267264 2+ 3264377-3267264	36.08
2_3278158_3298157 2- 3278158-3298157	35.24
2_3498527_3506890 2+ 3498527-3506890	39.47
2_3517707_3534458 2- 3517707-3534458	39.80
2_3563653_3572485 2+ 3563653-3572485	43.54
2_3586308_3591973 2+ 3586308-3591973	34.89
2_3623595_3641514 2- 3623595-3641514	38.01
2_3779812_3784509 2- 3779812-3784509	37.61
2_3814951_3825190 2+ 3814951-3825190	38.40
2_3904574_3915399 2- 3904574-3915399	38.06
2_3917257_3919149 2- 3917257-3919149	35.39
2_3937066_3943359 2+ 3937066-3943359	34.51
2_3953282_3962479 2- 3953282-3962479	39.31
2_4083884_4090728 2+ 4083884-4090728	36.33
2_4284228_4298124 2+ 4284228-4298124	37.47
2_4439136_4458256 2- 4439136-4458256	34.98
2_4495060_4502605 2- 4495060-4502605	34.40
2_4577976_4580557 2- 4577976-4580557	37.03
2_4731333_4746915 2- 4731333-4746915	37.50
2_4803250_4805680 2+ 4803250-4805680	37.27
2_4840108_4853705 2+ 4840108-4853705	37.14
2_4908676_4918654 2+ 4908676-4918654	38.04
2_5124763_5144762 2+ 5124763-5144762	32.14
2_5330371_5336613 2- 5330371-5336613	39.29
2_5468293_5474092 2+ 5468293-5474092	45.26
2_5683758_5696855 2+ 5683758-5696855	37.23
2_5989049_5993944 2- 5989049-5993944	39.87
2_6012441_6020240 2- 6012441-6020240	38.24
2_6051841_6058457 2- 6051841-6058457	36.19
2_6070258_6088388 2- 6070258-6088388	34.68
2_6374765_6382740 2- 6374765-6382740	34.04
2_6398005_6401476 2- 6398005-6401476	34.48
2_6480183_6485122 2+ 6480183-6485122	36.34
2_6868813_6875901 2- 6868813-6875901	39.79
2_7801678_7808735 2+ 7801678-7808735	34.97
2_7893491_7894590 2- 7893491-7894590	26.64
2_7922919_7928759 2- 7922919-7928759	34.26
2_8019233_8025113 2- 8019233-8025113	38.85
2_8336530_8347303 2- 8336530-8347303	30.90
2_8419675_8421315 2- 8419675-8421315	43.39
2_8478035_8483394 2+ 8478035-8483394	32.35
2_8488934_8491571 2- 8488934-8491571	35.75
2_8684164_8693357 2- 8684164-8693357	38.64
2_8752700_8767956 2- 8752700-8767956	41.84
2_8818111_8820275 2+ 8818111-8820275	35.43
2_8881067_8883377 2+ 8881067-8883377	37.73
2_8927854_8934999 2+ 8927854-8934999	33.96
2_9713253_9723635 2+ 9713253-9723635	38.40
2_9756701_9762524 2- 9756701-9762524	31.42
2_9832374_9843692 2- 9832374-9843692	38.10
2_10304740_10314005 2+ 10304740-10314005	36.10
2_10696154_10716153 2- 10696154-10716153	37.16
2_11283062_11295419 2+ 11283062-11295419	38.43
2_11350109_11370108 2+ 11350109-11370108	37.96
2_11477222_11491504 2- 11477222-11491504	34.96
2_11514113_11528000 2+ 11514113-11528000	38.11
2_11750442_11753744 2+ 11750442-11753744	30.21
2_11810661_11818316 2+ 11810661-11818316	37.20
2_11838351_11843898 2+ 11838351-11843898	36.39
2_11859858_11874923 2+ 11859858-11874923	36.63
2_12244408_12256804 2+ 12244408-12256804	35.52
2_12470291_12475103 2+ 12470291-12475103	34.78
2_12616363_12621971 2+ 12616363-12621971	36.08
2_12688779_12708778 2+ 12688779-12708778	39.32
2_12766328_12780346 2+ 12766328-12780346	36.83
2_12818463_12828726 2+ 12818463-12828726	37.76
2_12998706_13005504 2+ 12998706-13005504	35.93
2_13009685_13029684 2- 13009685-13029684	39.27
2_13084369_13104368 2+ 13084369-13104368	38.55
2_13409206_13420776 2+ 13409206-13420776	38.66
2_13556771_13576770 2+ 13556771-13576770	41.86
2_13657686_13674470 2- 13657686-13674470	37.02
2_13676930_13686211 2- 13676930-13686211	37.63
2_14034984_14043216 2- 14034984-14043216	35.43
2_14141845_14161844 2+ 14141845-14161844	37.47
2_14195932_14200810 2- 14195932-14200810	38.55
2_14270061_14290060 2- 14270061-14290060	36.82
2_14320287_14336634 2- 14320287-14336634	44.27
2_14358819_14362623 2- 14358819-14362623	35.66
2_14367534_14369330 2- 14367534-14369330	29.99
2_14379682_14384587 2+ 14379682-14384587	37.67
2_14399267_14405314 2+ 14399267-14405314	37.76
2_14796402_14800478 2- 14796402-14800478	35.03
2_14810165_14811612 2- 14810165-14811612	34.53
2_14864235_14879062 2+ 14864235-14879062	38.68
2_14883456_14885338 2- 14883456-14885338	36.91
2_14906010_14922178 2- 14906010-14922178	36.99
2_14924182_14927367 2+ 14924182-14927367	35.40
2_14943686_14963685 2+ 14943686-14963685	37.26
2_15027263_15029193 2+ 15027263-15029193	31.38
2_15186346_15195095 2+ 15186346-15195095	36.18
2_15210096_15220508 2+ 15210096-15220508	37.49
2_15224581_15231251 2+ 15224581-15231251	38.85
