1_402895_422894 1- 402895-422894	38.14
1_542808_562807 1- 542808-562807	41.36
1_706231_726230 1+ 706231-726230	37.53
1_841464_861463 1+ 841464-861463	46.43
1_1011374_1031373 1- 1011374-1031373	45.86
1_1047519_1060762 1+ 1047519-1060762	45.71
1_1062098_1071051 1+ 1062098-1071051	45.18
1_1078187_1098186 1- 1078187-1098186	46.76
1_1100646_1102386 1- 1100646-1102386	43.14
1_1118814_1123443 1- 1118814-1123443	44.79
1_1243665_1263664 1+ 1243665-1263664	44.34
1_1380470_1390302 1- 1380470-1390302	49.06
1_1455721_1471644 1+ 1455721-1471644	44.29
1_1547940_1567939 1- 1547940-1567939	43.84
1_2364295_2384294 1+ 2364295-2384294	45.97
1_2399311_2410075 1- 2399311-2410075	45.96
1_2444287_2464286 1- 2444287-2464286	47.44
1_2500372_2505794 1- 2500372-2505794	49.09
1_2517791_2537790 1+ 2517791-2537790	46.88
1_2638608_2658607 1- 2638608-2658607	46.31
1_2769078_2786311 1+ 2769078-2786311	40.46
1_2820138_2827190 1- 2820138-2827190	41.36
1_3081897_3101896 1+ 3081897-3101896	43.46
1_3197793_3209324 1- 3197793-3209324	43.43
1_3352293_3372292 1- 3352293-3372292	46.26
1_3684969_3704968 1+ 3684969-3704968	47.50
1_3890177_3910176 1+ 3890177-3910176	46.09
1_4170841_4190840 1- 4170841-4190840	44.44
1_4359785_4379784 1+ 4359785-4379784	44.45
1_4542705_4562704 1- 4542705-4562704	40.94
1_4695703_4715702 1+ 4695703-4715702	40.21
1_4738102_4758101 1- 4738102-4758101	40.53
1_4760671_4769578 1- 4760671-4769578	37.89
1_4797795_4817794 1- 4797795-4817794	37.32
1_4846092_4856738 1- 4846092-4856738	35.37
1_4858009_4867644 1- 4858009-4867644	39.64
1_4881117_4901116 1+ 4881117-4901116	39.21
1_4914587_4925267 1- 4914587-4925267	39.87
1_4931795_4951794 1- 4931795-4951794	37.53
1_5022995_5042994 1+ 5022995-5042994	39.81
1_5408959_5428958 1+ 5408959-5428958	37.82
1_5459233_5479232 1+ 5459233-5479232	36.52
1_5490725_5506041 1- 5490725-5506041	37.80
1_5507453_5509679 1- 5507453-5509679	32.87
1_5511526_5521679 1+ 5511526-5521679	38.97
1_5597077_5617076 1- 5597077-5617076	40.62
1_5720468_5740467 1+ 5720468-5740467	39.79
1_5791170_5811169 1+ 5791170-5811169	38.23
1_5961623_5981622 1- 5961623-5981622	39.32
1_6668269_6688268 1+ 6668269-6688268	41.30
1_6921781_6941780 1+ 6921781-6941780	42.56
1_7074019_7094018 1+ 7074019-7094018	43.69
1_7246963_7259497 1+ 7246963-7259497	40.14
1_7345566_7365565 1- 7345566-7365565	41.23
1_8164171_8184170 1- 8164171-8184170	41.91
1_8929331_8949330 1+ 8929331-8949330	37.80
1_9190780_9210779 1- 9190780-9210779	36.62
1_9527335_9547334 1- 9527335-9547334	38.74
1_9631133_9651132 1- 9631133-9651132	39.20
1_9769455_9789454 1+ 9769455-9789454	37.70
1_10085853_10105852 1- 10085853-10105852	38.97
1_10195706_10215705 1- 10195706-10215705	39.89
1_10590310_10610309 1+ 10590310-10610309	41.17
1_10699462_10701887 1+ 10699462-10701887	42.37
1_10795589_10815588 1- 10795589-10815588	40.93
1_10861566_10881565 1- 10861566-10881565	40.52
1_11055342_11075341 1- 11055342-11075341	39.97
1_11398847_11418846 1+ 11398847-11418846	36.88
1_13354405_13374404 1+ 13354405-13374404	35.12
1_15226099_15246098 1+ 15226099-15246098	39.36
1_15745455_15765454 1- 15745455-15765454	37.12
1_16031745_16051744 1+ 16031745-16051744	39.31
1_17007393_17027392 1- 17007393-17027392	35.99
1_17997214_18017213 1- 17997214-18017213	38.12
1_18212876_18232875 1- 18212876-18232875	37.97
1_18442513_18462512 1- 18442513-18462512	38.31
1_18972378_18992377 1- 18972378-18992377	39.83
1_19273368_19293367 1- 19273368-19293367	40.55
1_19353892_19373891 1- 19353892-19373891	41.74
1_19934041_19954040 1- 19934041-19954040	36.89
1_20400095_20420094 1+ 20400095-20420094	37.23
1_20583732_20603401 1- 20583732-20603401	37.67
1_20908566_20928565 1+ 20908566-20928565	36.05
1_21080138_21100137 1+ 21080138-21100137	36.81
1_21701017_21721016 1- 21701017-21721016	41.66
1_22226925_22246924 1+ 22226925-22246924	37.68
1_22447018_22467017 1- 22447018-22467017	37.29
1_22719753_22739752 1- 22719753-22739752	39.31
1_22917377_22937376 1+ 22917377-22937376	39.04
1_22996361_23016360 1- 22996361-23016360	35.12
1_23032786_23043055 1+ 23032786-23043055	37.60
1_23096017_23116016 1+ 23096017-23116016	37.60
1_23726136_23746135 1- 23726136-23746135	36.92
1_24325225_24345224 1- 24325225-24345224	34.78
1_24666332_24686331 1- 24666332-24686331	36.59
1_25095687_25115686 1+ 25095687-25115686	41.15
1_25212369_25232368 1- 25212369-25232368	37.02
1_25697621_25717620 1- 25697621-25717620	37.22
1_27263209_27283208 1- 27263209-27283208	38.01
1_28661327_28681326 1- 28661327-28681326	36.78
1_29074741_29094740 1+ 29074741-29094740	41.12
1_30323227_30343226 1- 30323227-30343226	36.58
1_31327510_31347509 1- 31327510-31347509	36.97
1_32127278_32147277 1+ 32127278-32147277	35.88
1_33055535_33075534 1- 33055535-33075534	32.58
1_33490191_33510190 1+ 33490191-33510190	36.85
1_34276035_34296034 1+ 34276035-34296034	38.68
1_34746627_34766626 1+ 34746627-34766626	37.76
1_35242363_35262362 1+ 35242363-35262362	38.88
1_35711005_35731004 1+ 35711005-35731004	36.47
1_36020089_36040088 1- 36020089-36040088	37.83
1_36281221_36301220 1+ 36281221-36301220	38.08
1_36444007_36464006 1- 36444007-36464006	37.36
1_36790491_36810490 1- 36790491-36810490	39.36
1_37851297_37871296 1+ 37851297-37871296	37.21
1_38267665_38275088 1+ 38267665-38275088	38.75
1_39633005_39653004 1- 39633005-39653004	35.76
1_40897219_40917218 1+ 40897219-40917218	38.64
1_40952562_40972561 1- 40952562-40972561	34.80
1_41286425_41306424 1+ 41286425-41306424	36.08
1_41994531_42010098 1- 41994531-42010098	33.00
1_42050451_42069867 1+ 42050451-42069867	37.89
1_42231307_42240898 1+ 42231307-42240898	40.10
1_42296905_42316904 1- 42296905-42316904	40.06
1_42328988_42337893 1+ 42328988-42337893	36.10
1_42344275_42364274 1+ 42344275-42364274	39.20
1_42386109_42406108 1- 42386109-42406108	39.04
1_42419121_42439120 1- 42419121-42439120	37.19
1_42441425_42459941 1+ 42441425-42459941	38.00
1_42461882_42465627 1+ 42461882-42465627	34.17
1_42468409_42488408 1+ 42468409-42488408	37.99
1_42509023_42529022 1+ 42509023-42529022	39.56
1_42550392_42570391 1+ 42550392-42570391	37.79
1_42573349_42591672 1- 42573349-42591672	36.80
1_42593619_42603406 1+ 42593619-42603406	38.02
1_42624323_42644322 1- 42624323-42644322	36.50
1_42676917_42684680 1- 42676917-42684680	36.19
1_42686607_42692577 1+ 42686607-42692577	35.54
1_42693681_42711356 1- 42693681-42711356	39.24
1_42714099_42734098 1- 42714099-42734098	37.70
1_42754191_42774190 1+ 42754191-42774190	40.68
1_42797873_42817872 1+ 42797873-42817872	40.12
1_42830692_42838825 1+ 42830692-42838825	38.44
1_42860583_42880582 1+ 42860583-42880582	38.51
1_42901916_42916449 1- 42901916-42916449	40.81
1_42984695_43004694 1- 42984695-43004694	40.13
1_43538789_43558788 1- 43538789-43558788	38.56
1_44074197_44085573 1- 44074197-44085573	42.85
