W_48579_67458 W+ 48579-67458	45.40
W_152839_172838 W+ 152839-172838	43.38
W_215386_235202 W- 215386-235202	43.55
W_336641_356640 W+ 336641-356640	46.63
W_817784_829217 W- 817784-829217	45.66
W_903078_923077 W+ 903078-923077	44.00
W_995168_1014630 W+ 995168-1014630	49.47
W_1027733_1047732 W+ 1027733-1047732	46.94
W_1083599_1103598 W- 1083599-1103598	46.70
W_1169047_1189046 W- 1169047-1189046	46.36
W_1295656_1315655 W+ 1295656-1315655	46.90
W_1341692_1361691 W+ 1341692-1361691	47.49
W_1370346_1390345 W- 1370346-1390345	45.81
W_1429167_1449166 W+ 1429167-1449166	44.44
W_1708135_1722574 W+ 1708135-1722574	45.30
W_1725035_1728727 W- 1725035-1728727	51.02
W_1731700_1742069 W- 1731700-1742069	46.00
W_1769821_1789820 W+ 1769821-1789820	44.95
W_1823496_1839218 W+ 1823496-1839218	46.16
W_1975784_1995783 W- 1975784-1995783	46.42
W_2076373_2082077 W- 2076373-2082077	48.29
W_2090888_2110887 W- 2090888-2110887	46.50
W_2257841_2277840 W+ 2257841-2277840	45.99
W_2321332_2341331 W+ 2321332-2341331	45.59
W_2351208_2356061 W+ 2351208-2356061	45.84
W_2367769_2387768 W- 2367769-2387768	47.15
W_2415960_2435959 W+ 2415960-2435959	45.48
W_2466921_2486920 W- 2466921-2486920	46.29
W_2544934_2564933 W+ 2544934-2564933	45.64
W_2638241_2658240 W- 2638241-2658240	45.36
W_2718995_2738994 W+ 2718995-2738994	45.95
W_2764341_2784340 W+ 2764341-2784340	46.94
W_2806053_2826052 W+ 2806053-2826052	46.96
W_2842456_2862455 W+ 2842456-2862455	46.89
W_2866651_2883729 W+ 2866651-2883729	46.92
W_2886176_2901938 W- 2886176-2901938	48.11
W_2921148_2941147 W- 2921148-2941147	42.19
W_2957259_2977258 W+ 2957259-2977258	44.95
W_2997379_3017378 W- 2997379-3017378	46.94
W_3423637_3443636 W+ 3423637-3443636	45.72
W_3489616_3499220 W+ 3489616-3499220	47.99
W_3515954_3535953 W+ 3515954-3535953	49.19
W_3538810_3545926 W- 3538810-3545926	46.92
W_3549199_3569198 W+ 3549199-3569198	45.37
W_3662951_3668794 W- 3662951-3668794	44.32
W_3705355_3725354 W- 3705355-3725354	47.68
W_3760407_3776106 W- 3760407-3776106	46.04
W_3810469_3830468 W+ 3810469-3830468	48.48
W_3876075_3896074 W- 3876075-3896074	47.12
W_3928239_3948238 W- 3928239-3948238	45.60
W_3966787_3969986 W- 3966787-3969986	40.59
W_4106729_4116096 W+ 4106729-4116096	45.29
W_4128579_4148578 W+ 4128579-4148578	45.23
W_4177607_4197606 W- 4177607-4197606	44.93
W_4365972_4376884 W+ 4365972-4376884	48.46
W_4387993_4407992 W+ 4387993-4407992	45.65
W_4441161_4461160 W- 4441161-4461160	45.27
W_4485690_4494396 W+ 4485690-4494396	45.81
W_4609789_4629788 W+ 4609789-4629788	48.47
W_4671294_4684371 W+ 4671294-4684371	45.20
W_4687075_4703734 W- 4687075-4703734	44.86
