DS562855.1_18721_22687 DS562855.1- 18721-22687	33.70
DS562855.1_23060_27674 DS562855.1- 23060-27674	32.87
DS562855.1_39572_40613 DS562855.1+ 39572-40613	27.83
DS562855.1_50339_70338 DS562855.1+ 50339-70338	38.11
DS562855.1_111015_122373 DS562855.1- 111015-122373	33.86
DS562855.1_122474_126097 DS562855.1+ 122474-126097	30.05
DS562855.1_126198_131014 DS562855.1+ 126198-131014	33.90
DS562855.1_345619_365618 DS562855.1- 345619-365618	37.25
DS562855.1_641970_661969 DS562855.1- 641970-661969	37.69
DS562855.1_776080_796079 DS562855.1- 776080-796079	40.99
DS562855.1_890916_910915 DS562855.1+ 890916-910915	41.01
DS562855.1_969797_978072 DS562855.1- 969797-978072	36.52
DS562855.1_978280_989796 DS562855.1+ 978280-989796	37.31
DS562855.1_1089535_1109534 DS562855.1- 1089535-1109534	45.00
DS562855.1_1361869_1381868 DS562855.1+ 1361869-1381868	43.62
DS562855.1_1801777_1821776 DS562855.1- 1801777-1821776	43.99
DS562855.1_2226695_2235879 DS562855.1- 2226695-2235879	40.77
DS562855.1_2236136_2246694 DS562855.1- 2236136-2246694	44.28
DS562855.1_2403343_2423342 DS562855.1+ 2403343-2423342	41.45
DS562855.1_3193799_3200770 DS562855.1- 3193799-3200770	46.86
DS562855.1_3201194_3213798 DS562855.1+ 3201194-3213798	50.60
DS562855.1_3625179_3634042 DS562855.1- 3625179-3634042	53.44
DS562855.1_3634143_3638451 DS562855.1- 3634143-3638451	47.02
DS562855.1_3655779_3675778 DS562855.1+ 3655779-3675778	56.55
DS562855.1_4109601_4129107 DS562855.1- 4109601-4129107	36.55
DS562855.1_4186445_4199577 DS562855.1+ 4186445-4199577	38.28
DS562855.1_4280105_4300104 DS562855.1+ 4280105-4300104	47.90
DS562855.1_4331744_4351743 DS562855.1- 4331744-4351743	50.31
DS562855.1_4382537_4389749 DS562855.1+ 4382537-4389749	53.92
DS562855.1_4393980_4402977 DS562855.1+ 4393980-4402977	54.25
DS562855.1_4443310_4463309 DS562855.1- 4443310-4463309	46.29
DS562855.1_4470381_4490380 DS562855.1- 4470381-4490380	53.29
DS562855.1_4509624_4515376 DS562855.1+ 4509624-4515376	48.90
DS562855.1_4544966_4554775 DS562855.1+ 4544966-4554775	62.98
DS562855.1_4564247_4584246 DS562855.1- 4564247-4584246	58.13
DS562855.1_4599308_4618037 DS562855.1+ 4599308-4618037	50.19
DS562855.1_4655675_4670378 DS562855.1+ 4655675-4670378	47.97
DS562855.1_4881294_4901293 DS562855.1- 4881294-4901293	50.12
DS562855.1_4980145_5000144 DS562855.1- 4980145-5000144	50.88
DS562855.1_5077839_5081683 DS562855.1- 5077839-5081683	49.34
DS562855.1_5081816_5085190 DS562855.1- 5081816-5085190	45.96
DS562855.1_5085430_5097838 DS562855.1+ 5085430-5097838	46.58
DS562855.1_5352957_5372956 DS562855.1- 5352957-5372956	53.65
