1_53538_56920 1+ 53538-56920	51.52
1_86250_91923 1- 86250-91923	46.90
1_175792_178993 1+ 175792-178993	48.19
1_466350_474567 1- 466350-474567	52.13
1_651591_658622 1- 651591-658622	50.13
1_659535_671590 1+ 659535-671590	46.87
1_1616544_1626062 1- 1616544-1626062	46.90
1_1628159_1629324 1- 1628159-1629324	44.00
1_1629589_1634329 1+ 1629589-1634329	55.79
1_1636095_1640515 1- 1636095-1640515	47.00
1_1684297_1703828 1+ 1684297-1703828	45.20
1_1754278_1762690 1- 1754278-1762690	40.98
1_3792367_3803289 1- 3792367-3803289	46.13
1_3994473_3999090 1+ 3994473-3999090	45.93
1_4030366_4047106 1+ 4030366-4047106	43.94
1_4148843_4153642 1+ 4148843-4153642	42.60
1_4221963_4225458 1+ 4221963-4225458	45.62
1_4304261_4307907 1- 4304261-4307907	41.95
1_7489582_7506278 1- 7489582-7506278	40.13
1_7599320_7606853 1- 7599320-7606853	46.08
1_10268503_10288502 1- 10268503-10288502	37.85
1_11691933_11694488 1- 11691933-11694488	49.41
1_11725556_11730272 1+ 11725556-11730272	40.09
1_15042597_15055295 1+ 15042597-15055295	52.82
1_16141328_16151926 1+ 16141328-16151926	52.61
1_16154669_16174668 1+ 16154669-16174668	52.64
1_16544349_16550013 1+ 16544349-16550013	55.20
1_16599818_16602696 1- 16599818-16602696	49.46
1_17199865_17201812 1+ 17199865-17201812	61.81
1_17777984_17780337 1- 17777984-17780337	48.85
1_17850293_17866688 1+ 17850293-17866688	50.62
1_18037087_18039566 1+ 18037087-18039566	59.23
1_18085280_18089469 1- 18085280-18089469	54.13
1_18204660_18210060 1+ 18204660-18210060	54.18
1_18237350_18241705 1+ 18237350-18241705	52.16
1_18772056_18774082 1+ 18772056-18774082	51.75
1_18793790_18801886 1+ 18793790-18801886	47.38
1_18879350_18889108 1- 18879350-18889108	55.52
1_19070882_19090881 1+ 19070882-19090881	47.84
1_19153471_19155038 1+ 19153471-19155038	45.41
1_19172069_19174431 1+ 19172069-19174431	59.42
1_19188324_19197214 1+ 19188324-19197214	53.26
1_19213502_19214855 1+ 19213502-19214855	62.48
1_19429877_19432159 1+ 19429877-19432159	56.68
1_19462067_19482066 1+ 19462067-19482066	46.30
1_19710688_19716158 1+ 19710688-19716158	49.63
1_19910782_19913519 1- 19910782-19913519	43.97
1_19992896_20000448 1+ 19992896-20000448	45.35
1_20011853_20023015 1+ 20011853-20023015	56.20
1_20039835_20047956 1+ 20039835-20047956	51.02
1_20050293_20053388 1+ 20050293-20053388	50.81
1_20079247_20088011 1+ 20079247-20088011	55.14
1_20156166_20166882 1- 20156166-20166882	44.44
1_20196496_20197567 1+ 20196496-20197567	52.15
1_20198026_20201241 1+ 20198026-20201241	47.48
1_20379748_20384297 1+ 20379748-20384297	42.64
1_21010135_21028053 1+ 21010135-21028053	40.47
1_21453457_21473456 1+ 21453457-21473456	40.01
1_25082778_25102777 1- 25082778-25102777	40.23
1_25988785_26008784 1+ 25988785-26008784	42.19
1_26651391_26660498 1+ 26651391-26660498	42.46
1_26729002_26732935 1+ 26729002-26732935	32.54
1_27120392_27140391 1- 27120392-27140391	37.60
1_32243781_32253144 1- 32243781-32253144	37.64
1_32380483_32392879 1- 32380483-32392879	41.20
1_32395734_32404372 1+ 32395734-32404372	43.57
1_32405670_32419090 1- 32405670-32419090	42.85
1_34530986_34532122 1- 34530986-34532122	31.22
1_34815448_34823069 1- 34815448-34823069	43.48
1_37030945_37046303 1- 37030945-37046303	43.02
1_38563327_38564346 1+ 38563327-38564346	40.98
1_39227335_39246415 1- 39227335-39246415	41.81
1_39495157_39498716 1- 39495157-39498716	42.72
1_48263012_48271434 1- 48263012-48271434	39.78
1_48394987_48399665 1+ 48394987-48399665	35.65
1_49050817_49070816 1+ 49050817-49070816	39.38
1_49455280_49462013 1- 49455280-49462013	42.44
1_49524781_49529559 1- 49524781-49529559	39.05
1_49668387_49682233 1+ 49668387-49682233	44.87
1_51192382_51212381 1- 51192382-51212381	44.29
1_52519584_52521994 1- 52519584-52521994	47.91
1_52993227_52997916 1+ 52993227-52997916	56.52
1_53000162_53001334 1+ 53000162-53001334	46.46
1_54506815_54516298 1+ 54506815-54516298	41.65
1_55700507_55711872 1- 55700507-55711872	49.40
1_56493062_56495612 1- 56493062-56495612	37.08
1_56661006_56666464 1+ 56661006-56666464	44.59
1_58350854_58359155 1- 58350854-58359155	43.40
1_58829835_58831463 1+ 58829835-58831463	56.84
1_61376561_61396560 1- 61376561-61396560	42.07
1_61563379_61576914 1+ 61563379-61576914	40.98
1_63837581_63847519 1- 63837581-63847519	39.47
1_66091493_66100328 1+ 66091493-66100328	44.47
1_70434283_70435482 1+ 70434283-70435482	54.75
1_70527634_70529383 1+ 70527634-70529383	44.57
1_70804348_70814026 1- 70804348-70814026	61.71
1_71564844_71566009 1- 71564844-71566009	41.17
1_71723798_71738183 1+ 71723798-71738183	42.21
1_72127999_72130698 1+ 72127999-72130698	50.19
1_72225420_72228026 1- 72225420-72228026	45.57
1_72823015_72829873 1- 72823015-72829873	50.49
1_72830625_72843014 1+ 72830625-72843014	51.24
1_74505744_74507897 1+ 74505744-74507897	58.40
1_74957201_74961383 1+ 74957201-74961383	49.68
1_75264745_75269234 1+ 75264745-75269234	53.54
1_75321139_75326003 1+ 75321139-75326003	62.16
1_75900595_75910135 1+ 75900595-75910135	44.18
1_78148808_78150000 1- 78148808-78150000	58.51
1_78439514_78440578 1+ 78439514-78440578	57.56
1_78751981_78760264 1+ 78751981-78760264	54.77
1_79052273_79072272 1- 79052273-79072272	48.93
1_86321893_86341892 1- 86321893-86341892	39.79
1_86375700_86394685 1+ 86375700-86394685	51.75
1_86717192_86724016 1- 86717192-86724016	46.30
1_86764559_86766398 1+ 86764559-86766398	51.63
1_87997739_88017738 1+ 87997739-88017738	51.87
1_88041071_88053246 1+ 88041071-88053246	51.71
1_88254495_88274494 1+ 88254495-88274494	50.09
1_90666196_90674510 1- 90666196-90674510	54.43
1_90707817_90713536 1+ 90707817-90713536	56.10
1_90772040_90778451 1- 90772040-90778451	42.87
1_90779423_90792039 1- 90779423-90792039	44.27
1_90881835_90891766 1- 90881835-90891766	46.94
1_91140200_91143862 1- 91140200-91143862	50.72
1_91400263_91403207 1- 91400263-91403207	38.30
1_91425891_91434471 1+ 91425891-91434471	38.41
1_91691766_91697111 1+ 91691766-91697111	46.99
1_91802528_91813916 1- 91802528-91813916	50.49
1_92168324_92172585 1+ 92168324-92172585	44.49
1_92334882_92345972 1- 92334882-92345972	46.40
1_92385903_92387416 1+ 92385903-92387416	41.28
1_93377415_93397414 1+ 93377415-93397414	43.91
1_93520968_93523658 1+ 93520968-93523658	35.71
1_93632547_93649410 1- 93632547-93649410	44.34
1_94473766_94483654 1+ 94473766-94483654	48.06
1_95097049_95102616 1- 95097049-95102616	45.33
1_95245377_95260569 1+ 95245377-95260569	46.22
1_95891021_95911020 1- 95891021-95911020	40.20
1_96719799_96727956 1+ 96719799-96727956	40.88
1_96892661_96908639 1- 96892661-96908639	46.03
1_97478937_97493251 1+ 97478937-97493251	42.92
1_97655263_97659082 1+ 97655263-97659082	44.16
1_97663379_97670890 1+ 97663379-97670890	48.72
1_97761183_97773546 1- 97761183-97773546	56.66
1_98650564_98652472 1+ 98650564-98652472	50.65
1_98659556_98665585 1- 98659556-98665585	62.40
1_98673030_98690188 1+ 98673030-98690188	57.11
1_99032375_99044341 1- 99032375-99044341	59.30
1_99238271_99251874 1- 99238271-99251874	47.74
1_99590830_99596087 1+ 99590830-99596087	51.98
1_99598755_99600430 1+ 99598755-99600430	56.32
1_99690412_99694493 1- 99690412-99694493	59.68
1_101859212_101864784 1- 101859212-101864784	45.31
1_101921544_101922984 1+ 101921544-101922984	36.22
1_102650315_102655839 1- 102650315-102655839	44.14
1_103066808_103076472 1- 103066808-103076472	54.51
1_103636180_103642772 1+ 103636180-103642772	55.56
1_104140481_104144124 1- 104140481-104144124	40.89
1_104354214_104359456 1- 104354214-104359456	38.11
1_104448529_104450132 1+ 104448529-104450132	57.92
1_104466288_104470316 1- 104466288-104470316	41.95
1_105110887_105118802 1- 105110887-105118802	44.04
1_106322154_106329935 1- 106322154-106329935	43.31
1_108101852_108110214 1- 108101852-108110214	41.30
1_108134463_108139813 1- 108134463-108139813	44.07
1_108206645_108213589 1+ 108206645-108213589	40.65
1_108414125_108423364 1- 108414125-108423364	40.90
1_108454730_108468763 1+ 108454730-108468763	46.12
1_110676691_110680051 1- 110676691-110680051	37.07
1_113798405_113799695 1- 113798405-113799695	39.19
1_113883160_113899439 1+ 113883160-113899439	40.50
1_114509965_114529964 1+ 114509965-114529964	46.10
1_120387444_120390302 1- 120387444-120390302	48.37
1_120391797_120396868 1+ 120391797-120396868	46.27
1_120437960_120443737 1+ 120437960-120443737	42.47
1_120961232_120963928 1- 120961232-120963928	38.78
1_122373457_122375216 1- 122373457-122375216	41.76
1_122378186_122380102 1+ 122378186-122380102	38.65
1_122462604_122478597 1- 122462604-122478597	43.41
1_122640311_122642858 1+ 122640311-122642858	48.86
1_123116055_123122062 1- 123116055-123122062	43.68
1_123147496_123154982 1+ 123147496-123154982	42.99
1_123174772_123181585 1+ 123174772-123181585	45.44
1_123184268_123185590 1+ 123184268-123185590	39.61
1_126753356_126762158 1+ 126753356-126762158	39.99
1_127096283_127103187 1- 127096283-127103187	40.64
1_127242709_127251286 1- 127242709-127251286	36.78
1_128547095_128553063 1+ 128547095-128553063	40.14
1_129848215_129868214 1+ 129848215-129868214	43.70
1_130231656_130234823 1+ 130231656-130234823	37.91
1_130329342_130340875 1+ 130329342-130340875	42.47
1_130802627_130812498 1- 130802627-130812498	38.81
1_131055934_131065455 1+ 131055934-131065455	41.42
1_131088268_131094665 1- 131088268-131094665	33.64
1_131105352_131119477 1- 131105352-131119477	39.37
1_131125808_131129092 1- 131125808-131129092	45.39
1_133357511_133366738 1+ 133357511-133366738	43.32
1_133611924_133615024 1- 133611924-133615024	39.83
1_133615125_133618554 1+ 133615125-133618554	39.94
1_133808581_133828580 1+ 133808581-133828580	39.43
1_138526046_138527726 1- 138526046-138527726	57.88
1_138688823_138693410 1- 138688823-138693410	44.55
1_138742731_138757099 1- 138742731-138757099	47.74
1_138888880_138897514 1- 138888880-138897514	43.45
1_139056713_139072771 1- 139056713-139072771	38.61
1_139815866_139821932 1- 139815866-139821932	60.95
1_139885395_139903106 1- 139885395-139903106	50.75
1_140079085_140099084 1+ 140079085-140099084	53.74
1_140444284_140464283 1- 140444284-140464283	44.32
1_141144872_141154837 1- 141144872-141154837	57.16
1_141157335_141171497 1+ 141157335-141171497	59.30
1_141661201_141678096 1- 141661201-141678096	44.63
1_141808232_141815493 1+ 141808232-141815493	54.65
1_142124478_142125912 1+ 142124478-142125912	43.14
1_142259646_142279645 1- 142259646-142279645	48.18
1_142321563_142334329 1- 142321563-142334329	52.43
1_142554305_142563337 1+ 142554305-142563337	49.01
